frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
710,23674.8,,,,,,,,,,19,575,584,,,,,,,,,,,,,,,
711,23710.8,,,,,,,,,,19,580,586,,,,,,,,,,,,,,,
712,23743.1,,,,,,,,,,19,592,587,,,,,,,,,,,,,,,
713,23774.9,,,,,,,,,,19,612,589,,,,,,,,,,,,,,,
714,23811.6,,,,,,,,,,19,637,591,,,,,,,,,,,,,,,
715,23842.7,,,,,,,,,,20,664,594,,,,,,,,,,,,,,,
716,23875.0,,,,,,,,,,19,694,596,,,,,,,,,,,,,,,
717,23910.7,,,,,,,,,,19,724,598,,,,,,,,,,,,,,,
718,23946.5,,,,,,,,,,19,751,600,,,,,,,,,,,,,,,
719,23974.7,,,,,,,,,,19,774,603,,,,,,,,,,,,,,,
720,24011.0,,,,,,,,,,19,790,605,,,,,,,,,,,,,,,
721,24043.0,,,,,,,,,,19,800,608,,,,,,,,,,,,,,,
722,24075.2,,,,,,,,,,19,801,612,,,,,,,,,,,,,,,
723,24110.7,,,,,,,,,,20,796,611,,,,,,,,,,,,,,,
724,24142.8,,,,,,,,,,19,781,614,,,,,,,,,,,,,,,
725,24174.6,,,,,,,,,,20,762,615,,,,,,,,,,,,,,,
726,24210.6,,,,,,,,,,19,735,617,,,,,,,,,,,,,,,
727,24243.8,,,,,,,,,,20,706,617,,,,,,,,,,,,,,,
728,24274.9,,,,,,,,,,19,676,618,,,,,,,,,,,,,,,
729,24310.9,,,,,,,,,,19,647,618,,,,,,,,,,,,,,,
730,24343.1,,,,,,,,,,20,620,618,,,,,,,,,,,,,,,
731,24374.7,,,,,,,,,,20,599,617,,,,,,,,,,,,,,,
732,24410.5,,,,,,,,,,19,583,616,,,,,,,,,,,,,,,
733,24443.1,,,,,,,,,,19,575,615,,,,,,,,,,,,,,,
734,24475.1,,,,,,,,,,20,576,614,,,,,,,,,,,,,,,
735,24510.8,,,,,,,,,,20,583,612,,,,,,,,,,,,,,,
736,24542.9,,,,,,,,,,20,599,609,,,,,,,,,,,,,,,
737,24577.2,,,,,,,,,,20,621,608,,,,,,,,,,,,,,,
738,24611.0,,,,,,,,,,20,646,606,,,,,,,,,,,,,,,
739,24643.0,,,,,,,,,,20,675,604,,,,,,,,,,,,,,,
740,24680.1,,,,,,,,,,20,705,601,,,,,,,,,,,,,,,
741,24715.2,,,,,,,,,,20,734,600,,,,,,,,,,,,,,,
742,24743.2,,,,,,,,,,20,760,596,,,,,,,,,,,,,,,
743,24775.3,,,,,,,,,,19,780,594,,,,,,,,,,,,,,,
744,24807.8,,,,,,,,,,19,793,592,,,,,,,,,,,,,,,
745,24843.0,,,,,,,,,,19,800,591,,,,,,,,,,,,,,,
746,24875.1,,,,,,,,,,19,798,589,,,,,,,,,,,,,,,
747,24911.9,,,,,,,,,,19,789,587,,,,,,,,,,,,,,,
748,24942.9,,,,,,,,,,20,773,587,,,,,,,,,,,,,,,
749,24975.0,,,,,,,,,,19,750,586,,,,,,,,,,,,,,,
750,25006.8,,,,,,,,,,19,723,586,,,,,,,,,,,,,,,
751,25043.0,,,,,,,,,,18,694,588,,,,,,,,,,,,,,,
752,25074.8,,,,,,,,,,19,665,587,,,,,,,,,,,,,,,
753,25107.7,,,,,,,,,,19,636,588,,,,,,,,,,,,,,,
754,25143.0,,,,,,,,,,19,613,589,,,,,,,,,,,,,,,
755,25174.8,,,,,,,,,,19,593,591,,,,,,,,,,,,,,,
756,25206.9,,,,,,,,,,19,581,592,,,,,,,,,,,,,,,
757,25242.8,,,,,,,,,,19,575,593,,,,,,,,,,,,,,,
758,25274.9,,,,,,,,,,19,579,595,,,,,,,,,,,,,,,
759,25307.2,,,,,,,,,,19,589,595,,,,,,,,,,,,,,,
760,25343.0,,,,,,,,,,19,605,599,,,,,,,,,,,,,,,
761,25375.3,,,,,,,,,,19,627,599,,,,,,,,,,,,,,,
762,25407.0,,,,,,,,,,20,655,601,,,,,,,,,,,,,,,
763,25442.7,,,,,,,,,,20,684,603,,,,,,,,,,,,,,,
764,25474.8,,,,,,,,,,19,715,604,,,,,,,,,,,,,,,
765,25506.9,,,,,,,,,,19,743,606,,,,,,,,,,,,,,,
766,25543.1,,,,,,,,,,19,768,607,,,,,,,,,,,,,,,
767,25575.0,,,,,,,,,,19,786,608,,,,,,,,,,,,,,,
768,25607.0,,,,,,,,,,19,798,610,,,,,,,,,,,,,,,
769,25642.8,,,,,,,,,,19,802,610,,,,,,,,,,,,,,,
770,25675.0,,,,,,,,,,20,799,611,,,,,,,,,,,,,,,
771,25707.1,,,,,,,,,,20,787,612,,,,,,,,,,,,,,,
772,25742.8,,,,,,,,,,20,768,611,,,,,,,,,,,,,,,
773,25775.0,,,,,,,,,,20,744,612,,,,,,,,,,,,,,,
774,25807.8,,,,,,,,,,20,716,612,,,,,,,,,,,,,,,
775,25843.2,,,,,,,,,,19,686,612,,,,,,,,,,,,,,,
776,25875.1,,,,,,,,,,19,655,611,,,,,,,,,,,,,,,
777,25919.6,,,,,,,,,,20,628,611,,,,,,,,,,,,,,,
778,25943.8,,,,,,,,,,19,605,609,,,,,,,,,,,,,,,
779,25974.9,,,,,,,,,,20,588,608,,,,,,,,,,,,,,,
780,26007.1,,,,,,,,,,19,578,606,,,,,,,,,,,,,,,
781,26043.0,,,,,,,,,,20,575,605,,,,,,,,,,,,,,,
782,26075.7,,,,,,,,,,20,581,604,,,,,,,,,,,,,,,
783,26106.8,,,,,,,,,,19,593,602,,,,,,,,,,,,,,,
784,26142.7,,,,,,,,,,19,612,600,,,,,,,,,,,,,,,
785,26174.9,,,,,,,,,,20,637,598,,,,,,,,,,,,,,,
786,26209.6,,,,,,,,,,21,665,598,,,,,,,,,,,,,,,
787,26242.8,,,,,,,,,,20,695,596,,,,,,,,,,,,,,,
788,26274.8,,,,,,,,,,19,724,595,,,,,,,,,,,,,,,
789,26308.9,,,,,,,,,,19,751,592,,,,,,,,,,,,,,,
790,26342.8,,,,,,,,,,20,774,591,,,,,,,,,,,,,,,
791,26375.1,,,,,,,,,,20,790,590,,,,,,,,,,,,,,,
792,26407.0,,,,,,,,,,20,799,589,,,,,,,,,,,,,,,
793,26442.7,,,,,,,,,,20,798,591,,,,,,,,,,,,,,,
794,26474.8,,,,,,,,,,19,793,590,,,,,,,,,,,,,,,
795,26506.9,,,,,,,,,,19,778,590,,,,,,,,,,,,,,,
796,26542.9,,,,,,,,,,19,758,590,,,,,,,,,,,,,,,
797,26575.5,,,,,,,,,,19,733,592,,,,,,,,,,,,,,,
798,26607.3,,,,,,,,,,19,704,593,,,,,,,,,,,,,,,
799,26642.8,,,,,,,,,,19,674,595,,,,,,,,,,,,,,,
800,26675.2,,,,,,,,,,19,645,596,,,,,,,,,,,,,,,
801,26707.0,,,,,,,,,,19,620,598,,,,,,,,,,,,,,,
802,26742.5,,,,,,,,,,20,599,599,,,,,,,,,,,,,,,
803,26774.8,,,,,,,,,,19,584,600,,,,,,,,,,,,,,,
804,26807.2,,,,,,,,,,19,577,602,,,,,,,,,,,,,,,
805,26842.9,,,,,,,,,,19,577,603,,,,,,,,,,,,,,,
806,26875.8,,,,,,,,,,19,584,605,,,,,,,,,,,,,,,
807,26906.9,,,,,,,,,,19,599,605,,,,,,,,,,,,,,,
808,26942.8,,,,,,,,,,20,621,607,,,,,,,,,,,,,,,
809,26974.9,,,,,,,,,,19,647,608,,,,,,,,,,,,,,,
810,27007.2,,,,,,,,,,20,676,609,,,,,,,,,,,,,,,
811,27042.9,,,,,,,,,,20,706,610,,,,,,,,,,,,,,,
812,27075.6,,,,,,,,,,20,735,611,,,,,,,,,,,,,,,
813,27107.9,,,,,,,,,,20,760,611,,,,,,,,,,,,,,,
814,27143.9,,,,,,,,,,20,781,611,,,,,,,,,,,,,,,
815,27174.8,,,,,,,,,,19,794,612,,,,,,,,,,,,,,,
816,27206.8,,,,,,,,,,19,801,611,,,,,,,,,,,,,,,
817,27242.8,,,,,,,,,,20,801,610,,,,,,,,,,,,,,,
818,27274.8,,,,,,,,,,20,791,610,,,,,,,,,,,,,,,
819,27309.4,,,,,,,,,,19,775,608,,,,,,,,,,,,,,,
820,27343.9,,,,,,,,,,19,752,608,,,,,,,,,,,,,,,
821,27375.0,,,,,,,,,,20,725,606,,,,,,,,,,,,,,,
822,27406.9,,,,,,,,,,20,696,605,,,,,,,,,,,,,,,
823,27442.6,,,,,,,,,,20,665,604,,,,,,,,,,,,,,,
824,27475.3,,,,,,,,,,20,637,603,,,,,,,,,,,,,,,
825,27507.8,,,,,,,,,,20,613,601,,,,,,,,,,,,,,,
826,27543.0,,,,,,,,,,19,592,600,,,,,,,,,,,,,,,
827,27574.9,,,,,,,,,,20,581,598,,,,,,,,,,,,,,,
828,27609.6,,,,,,,,,,19,575,597,,,,,,,,,,,,,,,
829,27642.6,,,,,,,,,,20,578,595,,,,,,,,,,,,,,,
830,27675.4,,,,,,,,,,19,588,594,,,,,,,,,,,,,,,
831,27707.3,,,,,,,,,,19,605,592,,,,,,,,,,,,,,,
832,27742.8,,,,,,,,,,20,628,591,,,,,,,,,,,,,,,
833,27775.5,,,,,,,,,,20,656,590,,,,,,,,,,,,,,,
834,27806.7,,,,,,,,,,20,685,588,,,,,,,,,,,,,,,
835,27842.8,,,,,,,,,,19,714,589,,,,,,,,,,,,,,,
836,27880.1,,,,,,,,,,19,742,588,,,,,,,,,,,,,,,
837,27912.4,,,,,,,,,,19,766,588,,,,,,,,,,,,,,,
838,27942.8,,,,,,,,,,19,784,588,,,,,,,,,,,,,,,
839,27975.3,,,,,,,,,,19,795,589,,,,,,,,,,,,,,,
840,28007.4,,,,,,,,,,19,799,591,,,,,,,,,,,,,,,
841,28043.7,,,,,,,,,,20,795,592,,,,,,,,,,,,,,,
842,28075.0,,,,,,,,,,19,784,593,,,,,,,,,,,,,,,
843,28108.0,,,,,,,,,,19,765,594,,,,,,,,,,,,,,,
844,28143.7,,,,,,,,,,19,742,597,,,,,,,,,,,,,,,
845,28175.0,,,,,,,,,,19,714,599,,,,,,,,,,,,,,,
846,28206.7,,,,,,,,,,20,684,601,,,,,,,,,,,,,,,
847,28243.0,,,,,,,,,,19,655,603,,,,,,,,,,,,,,,
848,28274.9,,,,,,,,,,19,628,605,,,,,,,,,,,,,,,
849,28306.9,,,,,,,,,,19,605,607,,,,,,,,,,,,,,,
850,28342.7,,,,,,,,,,19,589,609,,,,,,,,,,,,,,,
851,28374.8,,,,,,,,,,19,578,610,,,,,,,,,,,,,,,
852,28407.2,,,,,,,,,,19,576,612,,,,,,,,,,,,,,,
853,28443.0,,,,,,,,,,20,581,613,,,,,,,,,,,,,,,
854,28475.8,,,,,,,,,,20,594,614,,,,,,,,,,,,,,,
855,28507.1,,,,,,,,,,19,614,615,,,,,,,,,,,,,,,
856,28544.4,,,,,,,,,,19,639,616,,,,,,,,,,,,,,,
857,28581.0,,,,,,,,,,20,666,616,,,,,,,,,,,,,,,
858,28607.1,,,,,,,,,,20,697,615,,,,,,,,,,,,,,,
859,28643.0,,,,,,,,,,20,726,615,,,,,,,,,,,,,,,
860,28674.9,,,,,,,,,,20,753,614,,,,,,,,,,,,,,,
861,28706.9,,,,,,,,,,20,775,613,,,,,,,,,,,,,,,
862,28742.8,,,,,,,,,,20,791,613,,,,,,,,,,,,,,,
863,28774.8,,,,,,,,,,19,800,611,,,,,,,,,,,,,,,
864,28809.5,,,,,,,,,,19,801,609,,,,,,,,,,,,,,,
865,28842.7,,,,,,,,,,20,794,607,,,,,,,,,,,,,,,
866,28874.9,,,,,,,,,,19,780,605,,,,,,,,,,,,,,,
867,28906.8,,,,,,,,,,19,760,603,,,,,,,,,,,,,,,
868,28943.4,,,,,,,,,,19,734,601,,,,,,,,,,,,,,,
869,28975.0,,,,,,,,,,19,705,599,,,,,,,,,,,,,,,
870,29008.2,,,,,,,,,,19,675,597,,,,,,,,,,,,,,,
871,29043.4,,,,,,,,,,19,645,595,,,,,,,,,,,,,,,
872,29075.4,,,,,,,,,,19,620,593,,,,,,,,,,,,,,,
873,29107.3,,,,,,,,,,19,599,591,,,,,,,,,,,,,,,
874,29144.1,,,,,,,,,,19,584,589,,,,,,,,,,,,,,,
875,29175.2,,,,,,,,,,19,576,589,,,,,,,,,,,,,,,
876,29206.8,,,,,,,,,,19,577,587,,,,,,,,,,,,,,,
877,29243.1,,,,,,,,,,19,584,585,,,,,,,,,,,,,,,
878,29275.2,,,,,,,,,,19,600,584,,,,,,,,,,,,,,,
879,29307.1,,,,,,,,,,19,620,584,,,,,,,,,,,,,,,
880,29342.8,,,,,,,,,,19,646,583,,,,,,,,,,,,,,,
881,29374.9,,,,,,,,,,19,675,583,,,,,,,,,,,,,,,
882,29406.9,,,,,,,,,,19,704,583,,,,,,,,,,,,,,,
883,29442.6,,,,,,,,,,19,733,583,,,,,,,,,,,,,,,
884,29475.0,,,,,,,,,,19,758,584,,,,,,,,,,,,,,,
885,29507.9,,,,,,,,,,18,778,586,,,,,,,,,,,,,,,
886,29542.6,,,,,,,,,,18,791,588,,,,,,,,,,,,,,,
887,29575.0,,,,,,,,,,18,798,590,,,,,,,,,,,,,,,
888,29609.5,,,,,,,,,,18,796,593,,,,,,,,,,,,,,,
889,29642.7,,,,,,,,,,19,788,594,,,,,,,,,,,,,,,
890,29674.8,,,,,,,,,,19,773,597,,,,,,,,,,,,,,,
891,29706.8,,,,,,,,,,19,751,600,,,,,,,,,,,,,,,
892,29743.0,,,,,,,,,,19,724,603,,,,,,,,,,,,,,,
893,29775.0,,,,,,,,,,19,695,606,,,,,,,,,,,,,,,
894,29807.1,,,,,,,,,,19,665,609,,,,,,,,,,,,,,,
895,29842.6,,,,,,,,,,19,637,612,,,,,,,,,,,,,,,
896,29874.8,,,,,,,,,,19,613,614,,,,,,,,,,,,,,,
897,29907.1,,,,,,,,,,19,594,616,,,,,,,,,,,,,,,
898,29943.0,,,,,,,,,,19,582,618,,,,,,,,,,,,,,,
899,29975.0,,,,,,,,,,19,576,619,,,,,,,,,,,,,,,
900,30007.1,,,,,,,,,,20,580,621,,,,,,,,,,,,,,,
901,30043.1,,,,,,,,,,20,590,621,,,,,,,,,,,,,,,
902,30075.3,,,,,,,,,,20,607,622,,,,,,,,,,,,,,,
903,30106.8,,,,,,,,,,20,630,622,,,,,,,,,,,,,,,
904,30142.9,,,,,,,,,,19,658,621,,,,,,,,,,,,,,,
905,30174.7,,,,,,,,,,19,687,622,,,,,,,,,,,,,,,
906,30207.4,,,,,,,,,,19,716,620,,,,,,,,,,,,,,,
907,30243.1,,,,,,,,,,19,744,618,,,,,,,,,,,,,,,
908,30275.0,,,,,,,,,,19,768,616,,,,,,,,,,,,,,,
909,30306.8,,,,,,,,,,19,786,613,,,,,,,,,,,,,,,
910,30343.9,,,,,,,,,,18,797,610,,,,,,,,,,,,,,,
911,30375.0,,,,,,,,,,19,800,608,,,,,,,,,,,,,,,
912,30406.9,,,,,,,,,,18,796,605,,,,,,,,,,,,,,,
913,30442.7,,,,,,,,,,19,785,602,,,,,,,,,,,,,,,
914,30475.2,,,,,,,,,,20,767,598,,,,,,,,,,,,,,,
915,30507.0,,,,,,,,,,19,742,596,,,,,,,,,,,,,,,
916,30542.7,,,,,,,,,,20,715,592,,,,,,,,,,,,,,,
917,30574.9,,,,,,,,,,20,685,590,,,,,,,,,,,,,,,
918,30606.9,,,,,,,,,,19,656,587,,,,,,,,,,,,,,,
919,30642.9,,,,,,,,,,19,629,585,,,,,,,,,,,,,,,
920,30675.1,,,,,,,,,,20,606,583,,,,,,,,,,,,,,,
921,30707.2,,,,,,,,,,19,589,581,,,,,,,,,,,,,,,
922,30742.8,,,,,,,,,,20,578,581,,,,,,,,,,,,,,,
923,30775.2,,,,,,,,,,19,576,579,,,,,,,,,,,,,,,
924,30807.2,,,,,,,,,,19,581,578,,,,,,,,,,,,,,,
925,30842.8,,,,,,,,,,20,594,577,,,,,,,,,,,,,,,
926,30875.0,,,,,,,,,,19,612,578,,,,,,,,,,,,,,,
927,30906.8,,,,,,,,,,19,637,577,,,,,,,,,,,,,,,
928,30942.8,,,,,,,,,,19,665,577,,,,,,,,,,,,,,,
929,30975.2,,,,,,,,,,18,693,578,,,,,,,,,,,,,,,
930,31007.0,,,,,,,,,,19,723,579,,,,,,,,,,,,,,,
931,31042.6,,,,,,,,,,19,749,580,,,,,,,,,,,,,,,
932,31075.1,,,,,,,,,,18,771,583,,,,,,,,,,,,,,,
933,31107.8,,,,,,,,,,18,786,586,,,,,,,,,,,,,,,
934,31142.9,,,,,,,,,,18,796,589,,,,,,,,,,,,,,,
935,31175.0,,,,,,,,,,18,796,594,,,,,,,,,,,,,,,
936,31207.8,,,,,,,,,,18,791,597,,,,,,,,,,,,,,,
937,31242.7,,,,,,,,,,19,778,600,,,,,,,,,,,,,,,
938,31274.7,,,,,,,,,,19,758,603,,,,,,,,,,,,,,,
939,31306.9,,,,,,,,,,19,733,607,,,,,,,,,,,,,,,
940,31342.8,,,,,,,,,,19,705,611,,,,,,,,,,,,,,,
941,31374.9,,,,,,,,,,19,675,614,,,,,,,,,,,,,,,
942,31407.0,,,,,,,,,,19,647,617,,,,,,,,,,,,,,,
943,31442.8,,,,,,,,,,19,621,620,,,,,,,,,,,,,,,
944,31474.7,,,,,,,,,,19,600,622,,,,,,,,,,,,,,,
945,31506.9,,,,,,,,,,19,586,624,,,,,,,,,,,,,,,
946,31543.4,,,,,,,,,,20,578,626,,,,,,,,,,,,,,,
947,31577.2,,,,,,,,,,20,578,626,,,,,,,,,,,,,,,
948,31607.0,,,,,,,,,,20,586,628,,,,,,,,,,,,,,,
949,31643.5,,,,,,,,,,20,601,628,,,,,,,,,,,,,,,
950,31675.8,,,,,,,,,,20,623,627,,,,,,,,,,,,,,,
951,31706.9,,,,,,,,,,20,649,626,,,,,,,,,,,,,,,
952,31743.0,,,,,,,,,,20,677,624,,,,,,,,,,,,,,,
953,31775.1,,,,,,,,,,20,707,622,,,,,,,,,,,,,,,
954,31807.1,,,,,,,,,,20,735,620,,,,,,,,,,,,,,,
955,31843.1,,,,,,,,,,20,760,617,,,,,,,,,,,,,,,
956,31879.7,,,,,,,,,,20,780,614,,,,,,,,,,,,,,,
